asv,Kingdom,Phylum,Class,Order,Family,Genus
asv5952,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
asv5953,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv5954,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,NA
asv5955,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
asv5956,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04 marine group
asv5957,Bacteria,Marinimicrobia (SAR406 clade),NA,NA,NA,NA
asv5958,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,NA
asv5959,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
asv5960,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,NA
asv5961,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,OM75 clade
asv5962,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,NA
asv5963,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea
asv5964,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv5965,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
asv5966,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA
asv5967,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
asv5968,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA
asv5969,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA
asv5970,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3
asv5971,Bacteria,PAUC34f,NA,NA,NA,NA
asv5972,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group
asv5973,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA
asv5974,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus
asv5975,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Aquamonas
asv5976,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,NA
asv5977,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv5978,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,MWH-Ta3
asv5979,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv5980,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv5981,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,NA
asv5982,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,NA
asv5983,Bacteria,NA,NA,NA,NA,NA
asv5984,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv5985,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv5986,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv5987,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,T34,NA
asv5988,Bacteria,NA,NA,NA,NA,NA
asv5989,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv5990,Bacteria,SAR324 clade(Marine group B),NA,NA,NA,NA
asv5991,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,NA
asv5992,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,NA
asv5993,Bacteria,NA,NA,NA,NA,NA
asv5994,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,NA,NA
asv5995,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv5996,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,NA
asv5997,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,NA,NA
asv5998,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA
asv5999,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
asv6000,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,NA
asv6001,Bacteria,Actinobacteriota,NA,NA,NA,NA
asv6002,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6003,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,NA
asv6004,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA
asv6005,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium IMS101
asv6006,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
asv6007,Bacteria,Margulisbacteria,NA,NA,NA,NA
asv6008,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 23
asv6009,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA
asv6010,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,NA
asv6011,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3
asv6012,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,NA
asv6013,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,Synechocystis CCALA 700
asv6014,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Kistimonas
asv6015,Bacteria,Firmicutes,Clostridia,NA,NA,NA
asv6016,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
asv6017,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum
asv6018,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,NA
asv6019,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila
asv6020,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6021,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6022,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Persicirhabdus
asv6023,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
asv6024,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,NA
asv6025,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6026,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6027,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6028,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,NA,NA
asv6029,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,NA
asv6030,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
asv6031,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv6032,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,NA
asv6033,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,NA
asv6034,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,NA
asv6035,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
asv6036,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA
asv6037,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,NA,NA
asv6038,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
asv6039,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,NA
asv6040,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA
asv6041,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group
asv6042,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv6043,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,NA
asv6044,Bacteria,Marinimicrobia (SAR406 clade),NA,NA,NA,NA
asv6045,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
asv6046,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv6047,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
asv6048,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b marine group
asv6049,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus Endoecteinascidia
asv6050,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv6051,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera
asv6052,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,NA,NA
asv6053,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv6054,Bacteria,NA,NA,NA,NA,NA
asv6055,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv6056,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv6057,Bacteria,Cyanobacteria,Cyanobacteriia,NA,NA,NA
asv6058,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,NA,NA
asv6059,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
asv6060,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium
asv6061,Bacteria,Sva0485,NA,NA,NA,NA
asv6062,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
asv6063,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,NA
asv6064,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43 clade
asv6065,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA
asv6066,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,BD2-3,NA
asv6067,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6068,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA
asv6069,Bacteria,NA,NA,NA,NA,NA
asv6070,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA
asv6071,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
asv6072,Bacteria,Planctomycetota,NA,NA,NA,NA
asv6073,Bacteria,Myxococcota,NA,NA,NA,NA
asv6074,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter
asv6075,Bacteria,Acidobacteriota,Subgroup 11,NA,NA,NA
asv6076,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
asv6077,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella
asv6078,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6079,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7 clade
asv6080,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus
asv6081,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salinihabitans
asv6082,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv6083,Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,NA,NA
asv6084,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
asv6085,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
asv6086,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA
asv6087,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA
asv6088,Bacteria,MBNT15,NA,NA,NA,NA
asv6089,Bacteria,NA,NA,NA,NA,NA
asv6090,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6091,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella
asv6092,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira
asv6093,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6094,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6095,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6096,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6097,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6098,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Caminicellaceae,Paramaledivibacter
asv6099,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,NA
asv6100,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv6101,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
asv6102,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA
asv6103,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,NA,NA
asv6104,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6105,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6106,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6107,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6108,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA
asv6109,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Tepidibacter
asv6110,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureisphaera
asv6111,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Synechococcales Incertae Sedis,Schizothrix LEGE 07164
asv6112,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6113,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,NA,NA
asv6114,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA
asv6115,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,NA
asv6116,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Microbulbiferaceae,Microbulbifer
asv6117,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv6118,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6119,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA
asv6120,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Kistimonas
asv6121,Bacteria,NA,NA,NA,NA,NA
asv6122,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv6123,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,NA
asv6124,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
asv6125,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6126,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter
asv6127,Bacteria,NA,NA,NA,NA,NA
asv6128,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
asv6129,Bacteria,Actinobacteriota,Actinobacteria,PeM15,NA,NA
asv6130,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,NA
asv6131,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudohalocynthiibacter
asv6132,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6133,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
asv6134,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,NA
asv6135,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA
asv6136,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Xenococcus PCC-7305
asv6137,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,NA
asv6138,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6139,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6140,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax
asv6141,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv6142,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
asv6143,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus
asv6144,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6145,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA
asv6146,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv6147,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
asv6148,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv6149,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,NA
asv6150,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6151,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
asv6152,Bacteria,NB1-j,NA,NA,NA,NA
asv6153,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA
asv6154,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA
asv6155,Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA
asv6156,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv6157,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
asv6158,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus
asv6159,Bacteria,Patescibacteria,Parcubacteria,Candidatus Campbellbacteria,NA,NA
asv6160,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Oceanicaulis
asv6161,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA
asv6162,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NA,NA
asv6163,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
asv6164,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira
asv6165,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroflexus
asv6166,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6167,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
asv6168,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv6169,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
asv6170,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
asv6171,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,NA,NA
asv6172,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv6173,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
asv6174,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea
asv6175,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353 marine group,NA,NA
asv6176,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,NA
asv6177,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA
asv6178,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
asv6179,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
asv6180,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
asv6181,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium
asv6182,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,NA
asv6183,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Psychromonadaceae,Agarivorans
asv6184,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA
asv6185,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea
asv6186,Bacteria,Cyanobacteria,Cyanobacteriia,NA,NA,NA
asv6187,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv6188,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus
asv6189,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,NA
asv6190,Bacteria,NB1-j,NA,NA,NA,NA
asv6191,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,NA
asv6192,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas
asv6193,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,NA,NA
asv6194,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA
asv6195,Bacteria,NA,NA,NA,NA,NA
asv6196,Bacteria,NB1-j,NA,NA,NA,NA
asv6197,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group
asv6198,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,NA
asv6199,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,NA
asv6200,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
asv6201,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6202,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
asv6203,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA
asv6204,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6205,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
asv6206,Bacteria,NA,NA,NA,NA,NA
asv6207,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6208,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6209,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,NA
asv6210,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
asv6211,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6212,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Candidatus Fritschea
asv6213,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
asv6214,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
asv6215,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
asv6216,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6217,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
asv6218,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6219,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv6220,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6221,Bacteria,NA,NA,NA,NA,NA
asv6222,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6223,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Pararhodospirillum
asv6224,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6225,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv6226,Bacteria,Firmicutes,Bacilli,NA,NA,NA
asv6227,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,NA
asv6228,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,NA,NA
asv6229,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv6230,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group
asv6231,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv6232,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv6233,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Natranaerovirga
asv6234,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
